"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2023-10-23T04:00:00.000Z","323.05","343.62","321.97","327.35","0.96","0.45","179,605,064"
"2023-10-30T04:00:00.000Z","330.93","351.75","329.36","350.17","6.97","6.46","120,132,596"
"2023-11-06T05:00:00.000Z","350.82","367.34","350.72","366.92","4.78","4.27","130,313,237"
"2023-11-13T05:00:00.000Z","365.48","374.30","363.17","367.84","0.25","-0.26","142,911,445"
"2023-11-20T05:00:00.000Z","369.20","377.73","368.98","375.38","2.05","1.54","115,115,407"
"2023-11-27T05:00:00.000Z","374.73","382.21","369.29","372.47","-0.77","-1.28","135,929,353"
"2023-12-04T05:00:00.000Z","367.09","372.42","360.93","372.20","-0.07","-0.58","120,236,951"
"2023-12-11T05:00:00.000Z","366.48","375.58","362.15","368.71","-0.94","-1.44","206,404,009"
"2023-12-18T05:00:00.000Z","367.44","373.99","366.68","372.54","1.04","0.53","104,104,263"
"2023-12-26T05:00:00.000Z","372.96","375.11","370.79","374.00","0.39","-0.12","60,967,590"
"2024-01-02T05:00:00.000Z","371.83","373.86","364.51","365.75","-2.20","-2.71","90,741,226"
"2024-01-08T05:00:00.000Z","367.29","388.56","367.00","386.36","5.63","5.13","119,640,212"
"2024-01-16T05:00:00.000Z","391.52","396.50","382.72","396.50","2.63","2.12","102,717,726"
"2024-01-22T05:00:00.000Z","397.85","404.80","391.45","401.73","1.32","0.81","111,841,820"
"2024-01-29T05:00:00.000Z","403.85","413.06","395.05","408.98","1.80","1.30","165,673,727"
"2024-02-05T05:00:00.000Z","407.67","418.53","400.72","418.26","2.27","1.76","109,930,829"
"2024-02-12T05:00:00.000Z","418.26","418.45","401.20","402.61","-3.74","-4.25","114,051,629"
"2024-02-20T05:00:00.000Z","401.79","414.36","395.79","408.86","1.55","1.05","86,555,780"
"2024-02-26T05:00:00.000Z","409.97","414.37","402.40","414.01","1.26","0.75","94,322,212"
"2024-03-04T05:00:00.000Z","411.95","415.85","396.96","404.76","-2.23","-2.74","103,962,709"
"2024-03-11T04:00:00.000Z","402.31","426.28","399.82","414.92","2.51","2.00","135,417,805"
"2024-03-18T04:00:00.000Z","412.76","429.27","412.29","427.20","2.96","2.45","97,097,588"
