"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2022-01-18T05:00:00.000Z","55.48","55.73","50.10","50.28","-10.59","-11.45","129,126,729"
"2022-01-24T05:00:00.000Z","50.06","54.14","48.41","52.82","5.04","4.18","219,097,058"
"2022-01-31T05:00:00.000Z","52.75","57.03","52.43","55.65","5.37","4.51","150,163,532"
"2022-02-07T05:00:00.000Z","55.65","57.96","53.66","54.07","-2.84","-3.70","113,944,810"
"2022-02-14T05:00:00.000Z","54.22","57.15","53.76","54.69","1.15","0.29","124,751,139"
"2022-02-22T05:00:00.000Z","54.69","55.65","51.77","55.45","1.38","0.52","106,383,511"
"2022-02-28T05:00:00.000Z","54.79","57.14","53.31","56.20","1.36","0.50","151,529,414"
"2022-03-07T05:00:00.000Z","56.30","56.73","53.15","54.49","-3.04","-3.90","122,149,885"
"2022-03-14T04:00:00.000Z","54.41","57.82","53.25","57.56","5.63","4.78","151,284,413"
"2022-03-21T04:00:00.000Z","57.49","59.85","55.90","59.70","3.72","2.86","104,749,375"
"2022-03-28T04:00:00.000Z","59.42","61.26","58.46","59.52","-0.30","-1.16","99,069,686"
"2022-04-04T04:00:00.000Z","59.47","60.45","55.63","55.73","-6.38","-7.24","102,228,669"
"2022-04-11T04:00:00.000Z","55.31","56.83","54.38","54.48","-2.24","-3.10","93,235,103"
"2022-04-18T04:00:00.000Z","54.38","58.47","54.38","55.72","2.28","1.42","98,270,186"
"2022-04-25T04:00:00.000Z","55.20","55.89","52.54","52.63","-5.55","-6.41","137,488,901"
"2022-05-02T04:00:00.000Z","52.89","57.35","52.82","55.07","4.64","3.78","127,705,303"
"2022-05-09T04:00:00.000Z","54.39","56.16","53.00","55.84","1.40","0.54","137,960,828"
"2022-05-16T04:00:00.000Z","55.48","57.81","48.65","51.57","-7.66","-8.52","157,008,780"
"2022-05-23T04:00:00.000Z","49.75","55.58","48.82","55.37","7.38","6.52","188,056,512"
"2022-05-31T04:00:00.000Z","55.49","56.10","53.26","53.48","-3.42","-4.28","103,653,914"
"2022-06-06T04:00:00.000Z","54.26","54.71","51.24","51.38","-3.91","-4.77","102,456,261"
"2022-06-13T04:00:00.000Z","50.01","50.68","46.32","47.34","-7.87","-8.73","164,205,368"
"2022-06-21T04:00:00.000Z","48.25","48.99","47.00","48.73","2.94","2.08","88,307,457"
"2022-06-27T04:00:00.000Z","49.18","49.22","44.93","45.74","-6.14","-7.00","87,257,541"
"2022-07-05T04:00:00.000Z","45.18","47.99","44.41","47.74","4.36","3.50","81,196,209"
"2022-07-11T04:00:00.000Z","46.85","47.36","45.21","47.33","-0.85","-1.71","103,401,311"
"2022-07-18T04:00:00.000Z","47.88","49.75","46.73","49.06","3.65","2.79","109,157,571"
"2022-07-25T04:00:00.000Z","48.86","51.48","48.49","51.26","4.48","3.62","96,001,691"
"2022-08-01T04:00:00.000Z","50.87","52.95","50.47","52.78","2.98","2.12","77,761,342"
"2022-08-08T04:00:00.000Z","52.58","53.45","50.52","53.43","1.23","0.37","89,833,771"
"2022-08-15T04:00:00.000Z","53.05","53.66","50.83","52.50","-1.76","-2.61","92,473,757"
"2022-08-22T04:00:00.000Z","51.94","52.74","49.77","49.86","-5.03","-5.89","86,155,363"
"2022-08-29T04:00:00.000Z","49.77","50.04","46.03","47.88","-3.96","-4.82","145,902,845"
"2022-09-06T04:00:00.000Z","47.72","50.35","46.94","50.00","4.43","3.58","94,785,625"
"2022-09-12T04:00:00.000Z","50.42","50.85","46.89","48.10","-3.81","-4.67","177,058,982"
"2022-09-19T04:00:00.000Z","47.33","48.25","44.59","45.24","-5.95","-6.81","113,163,882"
"2022-09-26T04:00:00.000Z","45.27","45.68","42.82","42.86","-5.26","-6.12","136,768,179"
"2022-10-03T04:00:00.000Z","43.36","47.27","43.14","44.45","3.71","2.85","116,988,690"
"2022-10-10T04:00:00.000Z","44.40","44.41","40.06","41.23","-7.25","-8.11","131,932,136"
"2022-10-17T04:00:00.000Z","42.43","43.50","41.33","43.41","5.30","4.44","111,416,992"
"2022-10-24T04:00:00.000Z","43.70","45.79","43.54","45.65","5.15","4.29","118,576,882"
"2022-10-31T04:00:00.000Z","45.06","46.37","42.60","44.91","-1.61","-2.47","113,391,594"
"2022-11-07T05:00:00.000Z","45.05","50.10","44.55","50.01","11.35","10.49","127,246,190"
"2022-11-14T05:00:00.000Z","49.75","51.41","48.56","49.73","-0.57","-1.42","109,034,140"
"2022-11-21T05:00:00.000Z","49.51","52.27","49.33","51.15","2.86","2.00","61,085,396"
"2022-11-28T05:00:00.000Z","50.70","53.32","49.69","52.20","2.05","1.20","130,412,273"
"2022-12-05T05:00:00.000Z","51.91","53.34","49.81","52.58","0.72","-0.13","123,564,245"
"2022-12-12T05:00:00.000Z","52.58","56.53","52.34","53.66","2.05","1.20","192,183,510"
"2022-12-19T05:00:00.000Z","53.92","54.69","52.65","53.77","0.20","-0.66","125,200,777"
"2022-12-27T05:00:00.000Z","53.68","54.76","52.80","54.42","1.21","0.35","66,414,802"
"2023-01-03T05:00:00.000Z","54.99","57.52","53.61","57.27","5.24","4.38","91,221,324"
"2023-01-09T05:00:00.000Z","57.65","58.56","53.53","56.35","-1.60","-2.46","147,987,375"
"2023-01-17T05:00:00.000Z","55.95","57.19","54.42","55.55","-1.42","-2.28","79,298,864"
"2023-01-23T05:00:00.000Z","55.67","58.45","55.46","57.52","3.54","2.68","97,488,710"
"2023-01-30T05:00:00.000Z","56.74","59.68","56.43","58.17","1.12","0.26","113,569,159"
"2023-02-06T05:00:00.000Z","57.75","60.05","57.39","57.74","-0.73","-1.59","100,579,184"
"2023-02-13T05:00:00.000Z","57.91","59.27","57.66","57.97","0.39","-0.46","84,012,759"
"2023-02-21T05:00:00.000Z","57.42","57.73","55.68","56.23","-3.00","-3.85","82,714,104"
"2023-02-27T05:00:00.000Z","57.02","61.88","56.66","61.59","9.52","8.66","139,089,682"
"2023-03-06T05:00:00.000Z","61.80","62.68","59.65","59.84","-2.83","-3.69","116,211,580"
"2023-03-13T04:00:00.000Z","59.09","62.25","59.07","61.41","2.63","1.77","187,242,783"
"2023-03-20T04:00:00.000Z","61.58","63.57","61.47","62.36","1.55","0.69","123,670,688"
"2023-03-27T04:00:00.000Z","62.64","62.96","60.67","62.89","0.84","-0.01","99,113,763"
"2023-04-03T04:00:00.000Z","62.64","63.15","60.68","61.04","-2.95","-3.80","61,728,165"
"2023-04-10T04:00:00.000Z","60.59","61.84","60.31","60.73","-0.50","-1.36","82,382,083"
"2023-04-17T04:00:00.000Z","60.64","63.01","60.56","62.04","2.16","1.30","85,805,559"
"2023-04-24T04:00:00.000Z","62.12","62.63","59.13","61.42","-1.01","-1.87","89,376,893"
"2023-05-01T04:00:00.000Z","61.42","62.64","58.94","61.77","0.58","-0.28","109,926,791"
"2023-05-08T04:00:00.000Z","61.74","62.02","60.37","61.87","0.16","-0.70","78,007,943"
"2023-05-15T04:00:00.000Z","61.94","67.15","61.61","66.88","8.10","7.24","105,140,530"
"2023-05-22T04:00:00.000Z","66.80","79.89","66.08","79.67","19.12","18.27","212,860,879"
"2023-05-30T04:00:00.000Z","81.87","90.36","76.97","79.60","-0.09","-0.95","357,559,834"
"2023-06-05T04:00:00.000Z","79.33","80.16","76.11","78.88","-0.91","-1.77","136,859,474"
"2023-06-12T04:00:00.000Z","79.51","87.24","79.51","85.10","7.89","7.03","240,458,651"
"2023-06-20T04:00:00.000Z","84.57","85.98","80.70","81.02","-4.79","-5.65","113,440,254"
"2023-06-26T04:00:00.000Z","81.31","86.19","80.83","85.49","5.51","4.65","113,917,505"
"2023-07-03T04:00:00.000Z","85.60","86.42","83.21","83.45","-2.38","-3.24","67,824,082"
"2023-07-10T04:00:00.000Z","83.60","89.03","83.60","87.57","4.94","4.08","130,633,513"
"2023-07-17T04:00:00.000Z","87.81","90.00","87.28","88.38","0.92","0.06","180,629,478"
"2023-07-24T04:00:00.000Z","88.78","90.98","87.32","88.68","0.34","-0.52","102,103,437"
"2023-07-31T04:00:00.000Z","88.45","90.73","86.07","86.89","-2.02","-2.87","102,494,055"
"2023-08-07T04:00:00.000Z","87.48","88.44","81.16","81.77","-5.89","-6.74","91,742,398"
"2023-08-14T04:00:00.000Z","81.91","84.22","80.02","81.39","-0.47","-1.33","85,956,617"
"2023-08-21T04:00:00.000Z","82.20","89.67","81.97","83.95","3.15","2.29","123,688,979"
"2023-08-28T04:00:00.000Z","84.40","91.03","83.48","85.99","2.43","1.57","188,306,625"
"2023-09-05T04:00:00.000Z","85.69","87.02","82.83","84.51","-1.72","-2.57","90,873,811"
"2023-09-11T04:00:00.000Z","85.62","86.40","82.95","83.93","-0.68","-1.54","121,396,767"
"2023-09-18T04:00:00.000Z","83.04","84.39","78.78","82.15","-2.12","-2.98","126,149,097"
"2023-09-25T04:00:00.000Z","82.05","83.63","79.70","82.30","0.18","-0.68","82,047,622"
"2023-10-02T04:00:00.000Z","82.15","84.07","80.15","83.76","1.77","0.91","83,187,013"
"2023-10-09T04:00:00.000Z","83.28","91.75","83.02","87.51","4.49","3.63","118,090,063"
"2023-10-16T04:00:00.000Z","88.29","90.74","84.41","84.59","-3.35","-4.20","129,312,313"
"2023-10-23T04:00:00.000Z","85.01","87.50","81.09","83.07","-1.79","-2.65","99,920,479"
"2023-10-30T04:00:00.000Z","83.34","87.94","81.96","87.46","5.29","4.43","91,956,926"
"2023-11-06T05:00:00.000Z","87.35","95.02","86.33","94.88","8.48","7.62","109,284,813"
"2023-11-13T05:00:00.000Z","94.14","97.49","93.19","96.88","2.11","1.25","103,813,988"
"2023-11-20T05:00:00.000Z","96.41","99.08","95.79","97.00","0.12","-0.74","120,023,691"
"2023-11-27T05:00:00.000Z","96.73","97.21","89.97","92.15","-4.99","-5.85","252,311,088"
"2023-12-04T05:00:00.000Z","91.23","94.21","89.49","93.57","1.54","0.68","201,909,880"
"2023-12-11T05:00:00.000Z","94.83","113.94","94.74","111.94","19.64","18.78","452,709,121"
"2023-12-18T05:00:00.000Z","111.06","114.52","110.42","111.69","-0.23","-1.09","169,500,977"
"2023-12-26T05:00:00.000Z","111.91","113.44","110.96","111.12","-0.51","-1.37","79,014,989"
"2024-01-02T05:00:00.000Z","108.71","109.70","103.68","104.45","-6.00","-6.86","112,209,211"
"2024-01-08T05:00:00.000Z","105.17","111.06","104.72","110.26","5.57","4.71","127,195,475"
