"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2021-11-01T04:00:00.000Z","247.20","262.71","240.36","256.79","4.02","3.08","19,592,919"
"2021-11-08T05:00:00.000Z","255.81","258.64","250.38","252.42","-1.70","-2.64","10,590,561"
"2021-11-15T05:00:00.000Z","252.17","263.26","248.86","253.44","0.40","-0.54","12,158,662"
"2021-11-22T05:00:00.000Z","254.92","258.48","251.82","253.12","-0.13","-1.07","8,226,982"
"2021-11-29T05:00:00.000Z","252.78","255.02","236.31","238.74","-5.68","-6.62","24,210,449"
"2021-12-06T05:00:00.000Z","239.07","241.27","232.80","237.34","-0.59","-1.53","16,288,252"
"2021-12-13T05:00:00.000Z","238.67","276.00","238.63","259.97","9.54","8.59","30,440,117"
"2021-12-20T05:00:00.000Z","261.73","267.61","253.10","265.50","2.12","1.18","11,865,395"
"2021-12-27T05:00:00.000Z","267.38","272.84","267.07","268.53","1.14","0.20","6,502,153"
"2022-01-03T05:00:00.000Z","266.77","266.77","248.35","252.27","-6.05","-7.00","13,448,992"
"2022-01-10T05:00:00.000Z","251.00","255.10","236.14","237.32","-5.93","-6.87","18,571,222"
"2022-01-18T05:00:00.000Z","235.99","243.44","235.35","236.29","-0.43","-1.38","11,492,616"
"2022-01-24T05:00:00.000Z","235.80","238.39","226.20","238.28","0.84","-0.10","14,827,680"
"2022-01-31T05:00:00.000Z","236.50","244.86","234.39","235.52","-1.15","-2.10","15,754,593"
"2022-02-07T05:00:00.000Z","235.66","237.65","228.31","229.18","-2.70","-3.64","13,023,237"
"2022-02-14T05:00:00.000Z","228.43","241.14","226.35","234.59","2.36","1.42","13,335,000"
"2022-02-22T05:00:00.000Z","233.52","246.88","228.43","244.88","4.39","3.44","11,214,151"
"2022-02-28T05:00:00.000Z","240.28","257.19","238.77","256.62","4.79","3.85","15,534,520"
"2022-03-07T05:00:00.000Z","253.68","265.26","251.73","259.97","1.30","0.36","15,150,693"
"2022-03-14T04:00:00.000Z","262.59","284.42","260.96","280.80","8.01","7.07","18,527,827"
"2022-03-21T04:00:00.000Z","280.92","288.30","276.61","282.14","0.48","-0.46","15,620,670"
"2022-03-28T04:00:00.000Z","284.40","286.17","277.24","285.71","1.26","0.32","13,836,020"
"2022-04-04T04:00:00.000Z","285.79","306.53","282.22","304.28","6.50","5.55","17,728,305"
"2022-04-11T04:00:00.000Z","305.64","306.30","293.05","294.68","-3.15","-4.10","9,519,441"
"2022-04-18T04:00:00.000Z","293.91","294.87","271.78","272.10","-7.66","-8.61","11,985,806"
"2022-04-25T04:00:00.000Z","272.12","293.36","270.24","285.18","4.81","3.86","17,134,583"
"2022-05-02T04:00:00.000Z","284.30","291.16","277.35","289.84","1.63","0.69","14,028,089"
"2022-05-09T04:00:00.000Z","286.53","287.91","276.27","285.65","-1.44","-2.39","14,265,483"
"2022-05-16T04:00:00.000Z","286.12","303.10","278.54","292.72","2.48","1.53","16,456,415"
"2022-05-23T04:00:00.000Z","294.44","317.44","293.21","316.85","8.24","7.30","16,184,442"
"2022-05-31T04:00:00.000Z","310.14","311.93","292.05","295.47","-6.75","-7.69","15,542,482"
"2022-06-06T04:00:00.000Z","308.67","309.03","290.78","290.92","-1.54","-2.48","14,812,112"
"2022-06-13T04:00:00.000Z","284.48","294.82","277.31","284.94","-2.06","-3.00","17,172,085"
"2022-06-21T04:00:00.000Z","286.39","319.14","284.36","318.95","11.94","10.99","16,882,552"
"2022-06-27T04:00:00.000Z","317.58","324.07","310.27","318.05","-0.28","-1.22","13,354,227"
"2022-07-05T04:00:00.000Z","315.83","327.66","312.39","323.70","1.77","0.83","8,836,323"
"2022-07-11T04:00:00.000Z","323.83","328.46","309.04","324.80","0.34","-0.60","12,170,973"
"2022-07-18T04:00:00.000Z","323.35","325.17","313.16","322.01","-0.86","-1.80","9,533,920"
"2022-07-25T04:00:00.000Z","322.01","326.75","315.15","322.93","0.29","-0.66","11,176,898"
"2022-08-01T04:00:00.000Z","320.80","323.66","294.15","295.14","-8.61","-9.55","18,920,117"
"2022-08-08T04:00:00.000Z","294.49","303.15","290.45","302.75","2.58","1.63","12,444,990"
"2022-08-15T04:00:00.000Z","303.86","320.11","301.99","317.19","4.77","3.82","13,682,402"
"2022-08-22T04:00:00.000Z","316.70","320.13","308.44","310.10","-2.23","-3.18","11,308,432"
"2022-08-29T04:00:00.000Z","307.92","309.42","294.57","296.12","-4.51","-5.45","12,542,074"
"2022-09-06T04:00:00.000Z","297.71","314.63","297.00","312.20","5.43","4.49","9,097,688"
"2022-09-12T04:00:00.000Z","313.37","314.91","299.71","303.55","-2.77","-3.72","13,311,283"
"2022-09-19T04:00:00.000Z","301.18","309.73","291.19","306.07","0.83","-0.11","17,364,299"
"2022-09-26T04:00:00.000Z","303.46","335.79","299.61","317.76","3.82","2.87","24,863,027"
"2022-10-03T04:00:00.000Z","320.35","333.39","311.56","321.01","1.02","0.08","15,314,843"
"2022-10-10T04:00:00.000Z","320.59","329.49","313.58","325.66","1.45","0.50","11,406,429"
"2022-10-17T04:00:00.000Z","327.03","336.51","320.26","334.87","2.83","1.89","11,979,442"
"2022-10-24T04:00:00.000Z","338.26","355.74","337.12","353.67","5.61","4.67","13,790,880"
"2022-10-31T04:00:00.000Z","352.45","359.55","334.86","351.23","-0.69","-1.64","21,017,704"
"2022-11-07T05:00:00.000Z","351.81","363.40","338.56","346.21","-1.43","-2.37","18,115,902"
"2022-11-14T05:00:00.000Z","353.84","359.36","335.17","356.40","2.95","2.00","18,077,280"
"2022-11-21T05:00:00.000Z","355.14","360.50","350.20","359.93","0.99","0.05","7,602,481"
"2022-11-28T05:00:00.000Z","358.16","369.72","355.39","369.30","2.60","1.66","14,903,779"
"2022-12-05T05:00:00.000Z","368.32","369.79","355.56","355.73","-3.67","-4.62","10,933,577"
"2022-12-12T05:00:00.000Z","357.65","367.31","350.00","354.63","-0.31","-1.25","23,154,600"
"2022-12-19T05:00:00.000Z","352.60","365.28","349.45","362.54","2.23","1.29","10,283,717"
"2022-12-27T05:00:00.000Z","364.12","365.55","356.84","360.51","-0.56","-1.50","4,905,212"
"2023-01-03T05:00:00.000Z","360.93","363.63","347.82","357.66","-0.79","-1.74","8,151,069"
"2023-01-09T05:00:00.000Z","358.70","359.66","338.34","356.36","-0.36","-1.31","11,932,621"
"2023-01-17T05:00:00.000Z","356.36","356.73","336.61","341.03","-4.30","-5.24","12,976,519"
"2023-01-23T05:00:00.000Z","341.56","347.05","335.27","337.12","-1.15","-2.09","13,281,461"
"2023-01-30T05:00:00.000Z","339.32","342.74","312.38","334.14","-0.88","-1.83","27,740,670"
"2023-02-06T05:00:00.000Z","337.00","343.36","327.85","340.10","1.78","0.84","13,163,338"
"2023-02-13T05:00:00.000Z","341.43","349.79","316.86","324.67","-4.54","-5.48","15,456,661"
"2023-02-21T05:00:00.000Z","323.43","329.05","316.45","317.98","-2.06","-3.00","9,831,488"
"2023-02-27T05:00:00.000Z","318.93","319.72","305.68","314.81","-1.00","-1.94","16,668,527"
"2023-03-06T05:00:00.000Z","313.34","322.82","305.80","311.44","-1.07","-2.01","16,310,793"
"2023-03-13T04:00:00.000Z","313.63","331.14","313.63","325.44","4.49","3.55","26,715,462"
"2023-03-20T04:00:00.000Z","325.44","333.10","324.35","332.31","2.11","1.17","14,918,832"
"2023-03-27T04:00:00.000Z","324.07","339.74","319.58","339.52","2.17","1.23","13,513,251"
"2023-04-03T04:00:00.000Z","339.34","365.30","338.41","364.10","7.24","6.30","13,756,011"
"2023-04-10T04:00:00.000Z","363.99","372.03","358.91","370.47","1.75","0.80","11,830,011"
"2023-04-17T04:00:00.000Z","370.74","381.88","363.17","380.86","2.80","1.86","12,752,298"
"2023-04-24T04:00:00.000Z","380.86","399.72","366.47","391.36","2.76","1.81","18,410,129"
"2023-05-01T04:00:00.000Z","392.74","429.26","387.79","422.95","8.07","7.13","25,216,017"
"2023-05-08T04:00:00.000Z","421.35","441.62","418.19","430.61","1.81","0.87","14,536,666"
"2023-05-15T04:00:00.000Z","431.54","443.57","426.87","438.49","1.83","0.89","12,458,620"
"2023-05-22T04:00:00.000Z","440.40","450.95","416.11","422.04","-3.75","-4.69","17,396,769"
"2023-05-30T04:00:00.000Z","420.06","440.79","418.35","438.44","3.88","2.94","12,066,269"
"2023-06-05T04:00:00.000Z","439.10","445.35","428.54","442.12","0.84","-0.11","10,280,959"
"2023-06-12T04:00:00.000Z","442.22","452.96","434.82","443.77","0.37","-0.57","13,195,202"
"2023-06-20T04:00:00.000Z","441.94","458.19","441.19","454.80","2.49","1.54","12,712,554"
"2023-06-26T04:00:00.000Z","461.17","465.74","444.97","464.85","2.21","1.27","15,631,033"
"2023-07-03T04:00:00.000Z","462.16","463.49","447.27","448.10","-3.60","-4.55","9,452,065"
"2023-07-10T04:00:00.000Z","448.97","450.67","430.52","445.51","-0.58","-1.52","14,641,123"
"2023-07-17T04:00:00.000Z","445.50","462.93","439.36","457.97","2.80","1.86","11,754,222"
"2023-07-24T04:00:00.000Z","457.93","461.54","442.63","454.45","-0.77","-1.71","9,291,754"
"2023-07-31T04:00:00.000Z","454.98","457.58","442.96","445.54","-1.96","-2.90","10,594,619"
"2023-08-07T04:00:00.000Z","449.26","533.27","446.62","523.63","17.53","16.58","29,812,413"
"2023-08-14T04:00:00.000Z","527.73","549.18","525.72","542.78","3.66","2.71","15,013,500"
"2023-08-21T04:00:00.000Z","543.34","553.68","542.11","549.95","1.32","0.38","10,055,004"
"2023-08-28T04:00:00.000Z","546.46","555.47","539.38","553.39","0.62","-0.32","10,409,574"
"2023-09-05T04:00:00.000Z","555.50","583.63","549.01","582.55","5.27","4.32","12,784,726"
"2023-09-11T04:00:00.000Z","583.23","597.82","571.22","571.82","-1.84","-2.79","19,531,555"
"2023-09-18T04:00:00.000Z","574.14","574.55","538.88","546.87","-4.36","-5.31","13,274,292"
"2023-09-25T04:00:00.000Z","546.43","550.43","528.65","533.55","-2.44","-3.38","10,773,301"
"2023-10-02T04:00:00.000Z","532.43","562.58","513.12","561.45","5.23","4.29","16,099,951"
"2023-10-09T04:00:00.000Z","560.26","625.77","559.82","605.13","7.78","6.84","21,766,069"
"2023-10-16T04:00:00.000Z","606.91","617.83","574.48","580.74","-4.03","-4.98","15,163,804"
"2023-10-23T04:00:00.000Z","582.15","595.70","552.92","556.49","-4.18","-5.12","13,350,802"
"2023-10-30T04:00:00.000Z","567.40","593.45","543.96","564.02","1.35","0.41","17,240,866"
"2023-11-06T05:00:00.000Z","567.29","621.69","567.20","593.72","5.27","4.32","25,019,685"
"2023-11-13T05:00:00.000Z","590.38","614.62","574.29","588.85","-0.82","-1.76","19,624,071"
"2023-11-20T05:00:00.000Z","588.58","601.93","583.91","598.19","1.59","0.64","8,116,171"
"2023-11-27T05:00:00.000Z","598.26","600.77","580.18","581.21","-2.84","-3.78","15,705,997"
"2023-12-04T05:00:00.000Z","579.31","595.40","571.55","595.16","2.40","1.46","11,424,478"
"2023-12-11T05:00:00.000Z","595.76","598.28","558.93","569.27","-4.35","-5.29","22,273,275"
"2023-12-18T05:00:00.000Z","573.68","582.28","564.28","567.63","-0.29","-1.23","11,943,792"
"2023-12-26T05:00:00.000Z","566.74","583.85","564.89","580.10","2.20","1.25","7,853,701"
"2024-01-02T05:00:00.000Z","577.60","633.33","576.25","615.56","6.11","5.17","17,116,120"
"2024-01-08T05:00:00.000Z","619.42","640.88","606.64","639.81","3.94","3.00","12,871,983"
"2024-01-16T05:00:00.000Z","640.79","644.60","609.74","625.54","-2.23","-3.17","11,101,216"
"2024-01-22T05:00:00.000Z","626.95","640.05","611.85","636.16","1.70","0.75","11,706,744"
"2024-01-29T05:00:00.000Z","638.40","669.36","633.92","664.42","4.44","3.50","15,029,624"
"2024-02-05T05:00:00.000Z","687.68","742.09","679.23","736.58","10.86","9.92","29,212,050"
"2024-02-12T05:00:00.000Z","737.22","792.01","722.93","779.64","5.85","4.90","16,765,131"
"2024-02-20T05:00:00.000Z","787.56","790.92","730.97","767.16","-1.60","-2.54","13,854,672"
"2024-02-26T05:00:00.000Z","768.91","781.65","741.72","779.70","1.63","0.69","15,878,633"
"2024-03-04T05:00:00.000Z","793.98","798.30","752.66","759.78","-2.55","-3.50","17,631,577"
"2024-03-11T04:00:00.000Z","749.88","765.62","725.37","751.84","-1.05","-1.99","15,453,218"
"2024-03-18T04:00:00.000Z","759.92","778.12","752.66","768.23","2.18","1.24","12,147,991"
"2024-03-25T04:00:00.000Z","768.71","791.21","765.01","775.55","0.95","0.01","9,441,816"
"2024-04-01T04:00:00.000Z","773.60","785.46","751.17","781.78","0.80","-0.14","13,070,646"
"2024-04-08T04:00:00.000Z","782.59","782.77","744.52","749.31","-4.15","-5.10","9,949,687"
"2024-04-15T04:00:00.000Z","757.72","769.44","719.84","724.06","-3.37","-4.31","13,261,335"
"2024-04-22T04:00:00.000Z","727.48","750.31","716.08","731.24","0.99","0.05","11,181,900"
"2024-04-29T04:00:00.000Z","733.47","793.04","727.35","732.70","0.20","-0.74","20,839,587"
"2024-05-06T04:00:00.000Z","735.76","781.57","733.72","757.65","3.41","2.46","13,011,963"
"2024-05-13T04:00:00.000Z","761.14","786.56","748.21","768.93","1.49","0.54","10,834,802"
"2024-05-20T04:00:00.000Z","765.83","819.46","765.05","806.30","4.86","3.92","13,112,794"
"2024-05-28T04:00:00.000Z","807.87","825.06","787.15","819.20","1.60","0.66","11,337,517"
"2024-06-03T04:00:00.000Z","822.68","855.61","816.48","848.80","3.61","2.67","11,047,512"
"2024-06-10T04:00:00.000Z","852.79","883.83","848.20","877.22","3.35","2.40","14,434,739"
"2024-06-17T04:00:00.000Z","876.77","904.19","868.92","882.65","0.62","-0.33","11,794,155"
"2024-06-24T04:00:00.000Z","888.73","914.26","881.71","904.12","2.43","1.49","13,291,945"
"2024-07-01T04:00:00.000Z","910.50","917.22","877.27","913.29","1.02","0.07","13,108,089"
"2024-07-08T04:00:00.000Z","916.61","949.46","910.73","947.08","3.70","2.76","12,658,460"
"2024-07-15T04:00:00.000Z","954.87","964.75","835.49","856.27","-9.59","-10.53","20,130,586"
"2024-07-22T04:00:00.000Z","863.59","886.48","800.18","803.50","-6.16","-7.11","17,384,354"
"2024-07-29T04:00:00.000Z","812.87","839.72","774.73","803.34","-0.02","-0.96","16,883,856"
"2024-08-05T04:00:00.000Z","756.94","907.22","746.51","890.44","10.84","9.90","28,569,160"
"2024-08-12T04:00:00.000Z","902.95","937.96","881.77","922.12","3.56","2.61","16,736,053"
"2024-08-19T04:00:00.000Z","922.12","972.53","916.50","956.99","3.78","2.84","13,134,448"
